time,desired_speed,desired_jog
1567977307.3461034,2.4671214572120186,-0.20179836118231975
1567977307.4460142,2.4670921789400615,-0.2017535222820257
1567977307.546389,2.4662734337783436,-0.2017550837898634
1567977307.6467223,2.464948890845609,-0.20179875019848836
1567977307.7461405,2.463464346789957,-0.2018693924882342
1567977307.8461707,2.4621819621518606,-0.20194856817120233
1567977307.9464767,2.461396409650313,-0.20201696201856745
1567977308.0462646,2.461363399296213,-0.20205885815198332
1567977308.1463811,2.4620858115236848,-0.202060618704202
1567977308.2463062,2.4633609270375283,-0.20202209005207017
1567977308.3465858,2.464899485162414,-0.20195408389133185
1567977308.4463098,2.4663401577595003,-0.2018720274580046
1567977308.5462067,2.467369784854984,-0.20179519158616
1567977308.646285,2.467715404410276,-0.20174027814106754
1567977308.7467513,2.4672734687299416,-0.20172184509811864
1567977308.8468056,2.46618452915956,-0.2017454150010698
1567977308.9470305,2.464688613106914,-0.20180349177815682
1567977309.0464551,2.463102178037269,-0.20188327396763128
1567977309.1459765,2.461762134170265,-0.20196788383801234
1567977309.2460709,2.4609464917915607,-0.20203935284425256
1567977309.3464792,2.460808214101712,-0.2020828537711168
1567977309.4465628,2.4613183893637984,-0.20209022858124204
1567977309.5460763,2.4622873192160504,-0.20206301923393077
1567977309.6463692,2.4634288154826436,-0.202011342975144
1567977309.7461696,2.4644232895291056,-0.20195046317425902
1567977309.8468087,2.464975978954348,-0.20189742455844772
1567977309.9460015,2.4648851567912082,-0.20186794778910144
1567977310.0460846,2.4641068811405655,-0.20187279163780225
1567977310.1461813,2.462758328719317,-0.20191429967250318
1567977310.247727,2.4611003818198642,-0.2019862224683031
1567977310.3470309,2.459418112913653,-0.20207464630294059
1567977310.4461448,2.458016039862277,-0.20216436731127185
1567977310.5464373,2.45713251032616,-0.2022391445406786
1567977310.6466029,2.4568584444014387,-0.20228626611593814
1567977310.7461119,2.45715077272099,-0.2023008829652566
1567977310.8461678,2.4578163667878687,-0.20228529212154722
1567977310.9459682,2.458566034318771,-0.2022497937713137
1567977311.0483353,2.4591323678260784,-0.20220981150299888
1567977311.1464312,2.4592413191924405,-0.20217960704927584
1567977311.2469351,2.458758674967271,-0.20217379630973653
1567977311.3462029,2.4576666915020366,-0.2021995373350789
1567977311.4463367,2.4560890845552246,-0.20225777645322474
1567977311.5472085,2.454273803668733,-0.20234191549038805
1567977311.6466455,2.4524993095364493,-0.20243873047100092
1567977311.7461398,2.4510439694935218,-0.20253337015805606
1567977311.8464105,2.450057759847907,-0.20261098829367885
1567977311.945972,2.4496268228061227,-0.20266358614144497
1567977312.046548,2.4496770292390004,-0.20268656945034014
1567977312.1460342,2.4500131495979964,-0.20268389177392
1567977312.2463968,2.4504097463242562,-0.20266596535477355
1567977312.3461273,2.4505689484118522,-0.20264481352937302
1567977312.446753,2.450281747182937,-0.2026363227513679
1567977312.5460165,2.4494351939549857,-0.2026516401502434
1567977312.6470265,2.4480598288841695,-0.20269678965573412
1567977312.7461586,2.446292928367605,-0.20277014245951097
1567977312.846528,2.4443314854119493,-0.20286437715372774
1567977312.9462721,2.4424524065817135,-0.20296898744469605
1567977313.0477767,2.4408990690636183,-0.20306920498230863
1567977313.1457403,2.439810180961233,-0.20315204964994038
1567977313.2463825,2.439210172723472,-0.2032101236820676
1567977313.350478,2.439011919107964,-0.20324212412141485
1567977313.4473026,2.439057830078223,-0.20325269764757525
1567977313.547802,2.439057830078223,-0.20325024906249478
1567977313.646252,2.438824342955254,-0.20325024906249478
1567977313.7463033,2.438149816968455,-0.20326270170905314
1567977313.8463285,2.4369825396199922,-0.2032986764283491
1567977313.9465845,2.435324125152272,-0.2033609312202671
1567977314.046281,2.427113135353304,-0.20344937999187884
1567977314.1462214,2.428256177007915,-0.2038872994478238
1567977314.2475877,2.4289535611069173,-0.20382633722624455
1567977314.3459756,2.4276072481955295,-0.2037891434076311
1567977314.4469094,2.426431589410322,-0.20386094676290512
1567977314.546325,2.4256763852160748,-0.20392364856478284
1567977314.6463602,2.4292723398363805,-0.20396392612180936
1567977314.7463255,2.4288653584295385,-0.20377214187539305
1567977314.8472002,2.426052015109082,-0.20379384755042462
1567977314.9459028,2.424345613883411,-0.20394389252751566
1567977315.0465927,2.4231174581426544,-0.20403490059288476
1567977315.1482286,2.4215855550828005,-0.2041004022323918
1567977315.2462666,2.417082842618335,-0.20418210372891732
1567977315.3461602,2.413751783284968,-0.20442224839368883
1567977315.44634,2.413001028274409,-0.2045999048914684
1567977315.5461206,2.4123842916440434,-0.2046399451586982
1567977315.6464534,2.411172428067804,-0.20467283777898437
1567977315.7460334,2.409946597636076,-0.20473747050305047
1567977315.8465493,2.4106824990361266,-0.20480284812607596
1567977315.946008,2.411569326558444,-0.2047636000514066
1567977316.046411,2.410501562382517,-0.20471630258354967
1567977316.1463304,2.408482036218718,-0.20477325000626578
1567977316.246993,2.4066757533880603,-0.20488095806833506
1567977316.347659,2.4050123659875915,-0.2049772931526368
1567977316.4460342,2.4020684373635808,-0.20506600714732848
1567977316.546235,2.39838606330029,-0.20522301667394238
1567977316.646353,2.395784065465312,-0.2054194099573179
1567977316.7463145,2.3943592286012843,-0.20555818317518337
1567977316.8462303,2.3931446493006163,-0.2056341744745982
1567977316.9462204,2.391776134357915,-0.2056989520373005
1567977317.046372,2.391132371776073,-0.20577193950091122
1567977317.1459794,2.3913389866279835,-0.20580627350527614
1567977317.2461336,2.391086130860426,-0.20579525404650756
1567977317.345993,2.389758125735825,-0.20580873968744395
1567977317.4462721,2.3878576623810046,-0.20587956662742268
1567977317.5462542,2.3859058420860837,-0.2059809246730131
1567977317.646372,2.3834971437377397,-0.20608502175540888
1567977317.7462332,2.380271044941085,-0.20621348566732056
1567977317.8466444,2.377015408642186,-0.20638554426980882
1567977317.9460866,2.3745119709513043,-0.2065591782057501
1567977318.0477815,2.3726939938158056,-0.20669269488259712
1567977318.1460521,2.371075485154012,-0.20678965366315705
1567977318.2487826,2.369780137576694,-0.20687597412511938
1567977318.3463814,2.3691160035490713,-0.206945059329243
1567977318.446276,2.3687215377101447,-0.2069804798107162
1567977318.5460353,2.367848142178547,-0.2070015179887923
1567977318.6464555,2.366285594820528,-0.20704809908381083
1567977318.7464845,2.364317408414857,-0.2071314349429052
1567977318.8463798,2.3620123275253926,-0.20723640488454098
1567977318.946112,2.359163482481125,-0.20735934253197907
1567977319.0464492,2.35590016174016,-0.20751128093434001
1567977319.1459954,2.3527603448033623,-0.20768532470719148
1567977319.2466278,2.3501949643075286,-0.20785278161048737
1567977319.346256,2.348084738670714,-0.2079896019035985
1567977319.446329,2.346298021839877,-0.20810214727089527
1567977319.5459642,2.3449537187131777,-0.20819743883520658
1567977319.6465816,2.3440296860601677,-0.20826913500196387
1567977319.747198,2.34313740494464,-0.20831841674345775
1567977319.8463607,2.341847138866077,-0.20836600506961922
1567977319.9464536,2.3400528624731303,-0.2084348192604759
1567977320.0466888,2.3378436578561703,-0.20853051400143308
1567977320.1463492,2.3352074689626416,-0.20864833824767093
1567977320.2464457,2.3321082134786066,-0.20878893498865914
1567977320.3459704,2.328819755479367,-0.20895422861447432
1567977320.4465435,2.3257003951388193,-0.20912961304110045
1567977320.5463443,2.3229867709901484,-0.20929597892592966
1567977320.6468718,2.3206830942878676,-0.20944070554719207
1567977320.7467563,2.3187676975934988,-0.20956356830464706
1567977320.8464077,2.317260301053908,-0.2096657227950134
1567977320.946356,2.31602113635902,-0.2097461172771249
1567977321.0467043,2.3147310699902723,-0.20981220606085227
1567977321.1459918,2.313102195803923,-0.2098810096005188
1567977321.247006,2.3110387510302752,-0.20996788289045742
1567977321.346161,2.30855821753157,-0.2100779332783853
1567977321.446548,2.305665675883184,-0.21021022839831627
1567977321.5463395,2.3023953107551454,-0.2103644972862302
1567977321.646402,2.2990385111139098,-0.21053891675972558
1567977321.7462258,2.295859407659573,-0.2107179460739248
1567977321.8461752,2.2930095107247137,-0.21088749825815611
1567977321.9462557,2.290546295657514,-0.2110394927613486
1567977322.0465286,2.2884833395618975,-0.21117086423159925
1567977322.1472473,2.286750834220758,-0.2112808885566988
1567977322.2463155,2.285199655192882,-0.2113732888415596
1567977322.3461514,2.2835673803768386,-0.21145601838971295
1567977322.4463625,2.2816414359923822,-0.2115430730465686
1567977322.5461247,2.2793148184411303,-0.2116457900804063
1567977322.6462984,2.276586517711343,-0.21176987634980637
1567977322.746044,2.273451067128124,-0.2119153857220617
1567977322.846568,2.2700507115914146,-0.21208260975316673
1567977322.9463217,2.2666075668918593,-0.21226396204845788
1567977323.0461864,2.263330751138354,-0.21244759643243416
1567977323.1461105,2.260349265404588,-0.2126223599392878
1567977323.2462862,2.25773520370392,-0.21278137251175533
1567977323.346232,2.255497071670265,-0.21292078913579093
1567977323.4464314,2.253555890256936,-0.21304015617758587
1567977323.5461748,2.25171136180774,-0.2131436858529634
1567977323.6462455,2.2497516886245297,-0.2132420607035872
1567977323.746578,2.2475348998072855,-0.21334657660669176
1567977323.8459983,2.2449582341401877,-0.21346480534361145
1567977323.946401,2.2419822707310857,-0.21360222751252333
1567977324.0461733,2.2386664302522785,-0.21376094556100877
1567977324.1460478,2.23514622964347,-0.21393779038654515
1567977324.2461467,2.231603059178627,-0.21412553441901494
1567977324.3459823,2.2282202900970938,-0.2143145035104732
1567977324.448503,2.225118390757591,-0.21449491786148833
1567977324.546157,2.222356678965054,-0.21466035249292847
1567977324.6464334,2.2199239584558326,-0.21480764378853046
1567977324.746185,2.2177313634687112,-0.21493738888235558
1567977324.846504,2.2156028858866748,-0.21505432728166873
1567977324.9462402,2.2133663271141746,-0.215167846086044
1567977325.0464058,2.2108786573553365,-0.21528712922057736
1567977325.1461644,2.2080508752098105,-0.21541980494104873
1567977325.246427,2.2048725187995832,-0.2155706199888101
1567977325.3461952,2.2013861665556855,-0.2157401323306889
1567977325.4462848,2.1977469712549436,-0.2159260711170301
1567977325.5461924,2.1941100101884325,-0.21612016153306968
1567977325.6462235,2.190612210029985,-0.21631413278995026
1567977325.746141,2.187377422745851,-0.21650068213173412
1567977325.846327,2.1844717874804074,-0.21667320412022129
1567977325.946514,2.1818604026013544,-0.21682817133437826
1567977326.0465276,2.1794142118395032,-0.21696744519459443
1567977326.1460125,2.177019246511347,-0.21709790870189316
1567977326.246211,2.174530195935315,-0.2172256401860615
1567977326.3463984,2.171809409408371,-0.21735838955011655
1567977326.4463437,2.1687495343357344,-0.2175034981648869
1567977326.5458834,2.1653726710567978,-0.21766669150209417
1567977326.646308,2.161743050965198,-0.2178467908769708
1567977326.7463777,2.157977326523375,-0.21804037061518944
1567977326.8461928,2.154228262504793,-0.21824120925208668
1567977326.946106,2.1506134681190225,-0.21844115933307773
1567977327.0464528,2.147253294868845,-0.21863394836698546
1567977327.1464362,2.144191943657281,-0.21881315760699493
1567977327.2461562,2.14136660848373,-0.21897642967161168
1567977327.3463356,2.1387079529321507,-0.21912711421420106
1567977327.446116,2.13609148099429,-0.21926890917695196
1567977327.5459945,2.133347797142476,-0.2194084543469712
1567977327.6461222,2.1303877362850834,-0.21955478415240126
1567977327.7468119,2.127140955547002,-0.21971265406479557
1567977327.8466318,2.123602769858018,-0.21988581570415988
1567977327.9460835,2.1198361254713083,-0.22007451894090568
1567977328.0460649,2.115955120529706,-0.22027540664153022
1567977328.1461577,2.112082452627928,-0.22048239357174904
1567977328.2462187,2.1083695089332277,-0.22068893585984384
1567977328.3461385,2.104875910778609,-0.2208869595235612
1567977328.4462342,2.1016437547443587,-0.2210732847584742
1567977328.546239,2.0986327971130536,-0.2212456664136342
1567977328.6465962,2.095784337936757,-0.22140625082063714
1567977328.7460892,2.0929423377569476,-0.22155816864337297
1567977328.8488185,2.0899841749907972,-0.22170974198629612
1567977328.9466448,2.0868152723068882,-0.22186751066715749
1567977329.046134,2.0834025798158047,-0.2220365188102993
1567977329.1465132,2.079711039308843,-0.22221852907649042
1567977329.246273,2.075827773993835,-0.2224154112368617
1567977329.3466141,2.0718345103303393,-0.2226225187203288
1567977329.4465623,2.067866437824928,-0.2228354927823819
1567977329.547763,2.064033492553402,-0.22304712331600385
1567977329.648895,2.060409560655643,-0.22325154706381856
1567977329.7472835,2.0570129480623143,-0.22344482343169902
1567977329.8474367,2.0538437991331566,-0.22362597610334323
1567977329.947262,2.0507895821128304,-0.22379499737956499
1567977330.0471196,2.0477457949062416,-0.2239578889539824
1567977330.1466393,2.044590049023981,-0.2241202242716671
1567977330.2461631,2.0412510051294435,-0.224288530718721
1567977330.3475044,2.037674876010562,-0.224466613059763
1567977330.446076,2.033857509924328,-0.22465733994610337
1567977330.548427,2.0298355072539573,-0.22486093280403585
1567977330.6484454,2.0257456822629862,-0.22507543961312226
1567977330.745933,2.0216949568731297,-0.22529356361264075
1567977330.8470058,2.0216949568731297,-0.22550960230009975
1567977330.9463325,2.0139231960378785,-0.22550960230009975
1567977331.0466545,2.0103389247502825,-0.22592409621131315
1567977331.146166,2.006985419826446,-0.2261152573466516
1567977331.246343,2.0037552251676916,-0.22629411094258955
1567977331.347255,2.000540007531501,-0.22646638799105645
1567977331.4474268,2.003853966455946,-0.2266378662649866
1567977331.5472903,1.9977351558078782,-0.22646112178901623
1567977331.6473596,1.990801448061144,-0.22678745835691316
1567977331.747115,1.9863465727096323,-0.22715725610340565
1567977331.8477473,1.9821557699547103,-0.22739484945548627
1567977331.9475899,1.9779567924522596,-0.22761835893574878
1567977332.0469935,1.9698687805153021,-0.22784230440254616
1567977332.147311,1.9650380033591568,-0.2282736650391839
1567977332.2473352,1.9635595367529652,-0.22853130648751163
1567977332.3472772,1.9613769087485577,-0.22861015803984186
1567977332.4475434,1.9582824011395745,-0.2287265648667436
1567977332.546982,1.9549676697307867,-0.22889160527255603
1567977332.6471186,1.9539079170261124,-0.22906839094769138
1567977332.7478254,1.9522873056994017,-0.22912491109194066
1567977332.8473334,1.9477844028511937,-0.2292113436960319
1567977332.9472313,1.9423539043474825,-0.229451498514603
1567977333.0476024,1.9374839663655967,-0.2297411251014676
1567977333.1471295,1.9330247224983195,-0.23000085512716817
1567977333.2471895,1.9273705990853929,-0.2302386814667563
1567977333.3469732,1.9212384976846937,-0.2305402347154457
1567977333.446536,1.9168464526206215,-0.230867280123483
1567977333.5470734,1.9139691539455772,-0.2311015225269002
1567977333.647657,1.9112730426148195,-0.23125497845623588
1567977333.7479572,1.908208856413146,-0.23139877106054296
1567977333.8459547,1.9056635656762855,-0.2315621943246322
1567977333.9460075,1.9037738290113433,-0.23169794316393144
1567977334.0478346,1.9011041846470706,-0.23179872911939503
1567977334.146201,1.8969813823421278,-0.23194111015215624
1567977334.2464623,1.892097300022641,-0.23216099294175319
1567977334.3460128,1.8872575175295032,-0.23242147733212581
1567977334.4462726,1.8822077778661739,-0.23267959906509317
1567977334.54663,1.8765826947505393,-0.23294891851380406
1567977334.647498,1.8710946224417213,-0.2332489229466379
1567977334.7461274,1.866679131792817,-0.23354162013644153
1567977334.8465567,1.8632490460202185,-0.23377711297104975
1567977334.9460216,1.860131083813954,-0.2339600508789217
1567977335.046815,1.8571996170669984,-0.23412634219658912
1567977335.1469114,1.8546626535026811,-0.23428268708976008
1567977335.2458918,1.852242542168997,-0.23441799181319034
1567977335.3461301,1.8492075197610118,-0.2345470644176535
1567977335.4465325,1.8452182917293114,-0.2347089322794127
1567977335.5459645,1.8406063412009677,-0.23492169110777006
1567977335.6465933,1.8357284418418414,-0.23516766180261506
1567977335.7460947,1.8304939456203428,-0.2354278164351018
1567977335.8472097,1.825011192353615,-0.23570698956691505
1567977335.9463973,1.8197928221433346,-0.23599940307447387
1567977336.04649,1.8153157857704132,-0.2362777161523555
1567977336.1459289,1.8115365850752103,-0.23651649142557796
1567977336.2473006,1.8082115254978852,-0.2367180487959888
1567977336.3459063,1.8052093481205456,-0.23689538530677945
1567977336.4461045,1.8025047563706376,-0.2370555014335709
1567977336.5460017,1.7997735259347392,-0.23719974632689933
1567977336.646166,1.7965657953065954,-0.23734541195014724
1567977336.7461815,1.792673584039692,-0.23751649091698157
1567977336.846301,1.7882098713322414,-0.2377240755178831
1567977336.9475543,1.7833154420487691,-0.2379621401956138
1567977337.0462816,1.7781122822372708,-0.23822317642406565
1567977337.1461084,1.7727682958151663,-0.2385006782806789
1567977337.2465842,1.7676604155379723,-0.2387856908898578
1567977337.346081,1.7630976212464011,-0.23905811117130815
1567977337.4479976,1.7591281223305166,-0.23930146020019194
1567977337.5458438,1.7556244055552228,-0.2395131668090391
1567977337.6470373,1.752498977728603,-0.23970003170372145
1567977337.7460184,1.7496251287013265,-0.23986672118780783
1567977337.84643,1.7467040788408745,-0.24001999313592925
1567977337.9461308,1.7433992044801143,-0.24017578246182003
1567977338.0468605,1.7395593431233258,-0.24035204242772723
1567977338.146181,1.7351973213546368,-0.24055683503342262
1567977338.2467868,1.7304004365325476,-0.24078947619441937
1567977338.3474963,1.7252598853800065,-0.24104531005159746
1567977338.4467037,1.720035210798701,-0.24131947277973298
1567977338.5460768,1.7149857801806778,-0.24159812209073595
1567977338.647208,1.7103686332975294,-0.24186742505703052
1567977338.7460606,1.7062758004341565,-0.24211367289079844
1567977338.8468509,1.7026463471181585,-0.24233195731017831
1567977338.9460847,1.699385262263045,-0.2425255281536982
1567977339.0469313,1.6963601498156038,-0.24269945267930426
1567977339.1470582,1.6932922637352106,-0.24286079200983446
1567977339.2492447,1.6899334077912054,-0.24302441260078878
1567977339.3463883,1.681873948150117,-0.24320355158446905
1567977339.4471385,1.681873948150117,-0.24363338943199375
1567977339.546415,1.677193751214498,-0.24363338943199375
1567977339.647111,1.6721920436594013,-0.24388299993522677
1567977339.7465963,1.6670942210959687,-0.2441497576714986
1567977339.8478622,1.6621149167835747,-0.24442164154154833
1567977339.9497676,1.649640680580039,-0.24468720443820935
1567977340.047707,1.6484104114662474,-0.24535249703573125
1567977340.146891,1.6484104114662474,-0.2454181113884668
1567977340.2476602,1.6459988790898579,-0.2454181113884668
1567977340.346961,1.6430347530452694,-0.24554672644854092
1567977340.4477842,1.639948142506642,-0.24570481317091897
1567977340.5468786,1.6408547472792052,-0.24586943239964576
1567977340.6477406,1.628330366393721,-0.24582108014510906
1567977340.74721,1.6247818362261968,-0.24648904712566821
1567977340.8471968,1.6239499914879136,-0.24667830206793617
1567977340.9471962,1.6196684341287515,-0.2467226671206446
1567977341.0467772,1.6147960388908174,-0.2469510168464666
1567977341.1459942,1.6076651443440864,-0.24721087792582308
1567977341.2472124,1.60615038040772,-0.24759119230164872
1567977341.346173,1.6046281662471156,-0.24767197971158827
1567977341.4467332,1.5993464271300968,-0.2477531644668205
1567977341.550119,1.5942656640610897,-0.24803485721972818
1567977341.646292,1.58831905207924,-0.24830583125007522
1567977341.746328,1.58831905207924,-0.2486229838891072
1567977341.8462038,1.5841534300306215,-0.2486229838891072
1567977341.9464989,1.5780433960557338,-0.24884515039836685
1567977342.0463598,1.5734944363358594,-0.24917101887702753
1567977342.1479104,1.5701401057641229,-0.2494136300620875
1567977342.2463646,1.5570957363400444,-0.2495925276925801
1567977342.3459778,1.5545227438906433,-0.2502882273951976
1567977342.4460654,1.5550045785211046,-0.2504254536591657
1567977342.5484462,1.5531352670359932,-0.25039975581220775
1567977342.6462157,1.5503675694314434,-0.250499452424747
1567977342.7460456,1.546393231260204,-0.25064706296365635
1567977342.846119,1.5469192104345857,-0.25085902766612245
1567977342.9462562,1.545598517322397,-0.25083097544348876
1567977343.0466413,1.5395754172961407,-0.25090141240947217
1567977343.1463935,1.5328347060141994,-0.2512226444108725
1567977343.246381,1.5270116316312339,-0.25158214901257603
1567977343.3465378,1.5222532512999154,-0.25189271297966753
1567977343.4466426,1.5157513720544635,-0.2521464932640045
1567977343.546032,1.5085824405487087,-0.2524932601570953
1567977343.6465979,1.5041091187135063,-0.25287560317073554
1567977343.7462635,1.5018626787624472,-0.25311418033527966
1567977343.846298,1.4998522202229663,-0.2532339904660028
1567977343.9469042,1.49713891881095,-0.2533412149214418
1567977344.0462935,1.4948759199900408,-0.25348592433008266
1567977344.146236,1.4935408390747447,-0.25360661760053116
1567977344.2463014,1.4912647497127924,-0.2536778219160136
1567977344.346009,1.4869371590058216,-0.2537992133486511
1567977344.446012,1.4814103509739662,-0.2540300181863562
1567977344.5462255,1.4758947640740012,-0.25432478128138847
1567977344.6462164,1.4703762564376333,-0.2546189459160533
1567977344.7462378,1.4642550568186947,-0.2549132663233262
1567977344.8476787,1.4582073658688743,-0.25523973030300295
1567977344.9457195,1.4534660786187648,-0.2555622738203267
1567977345.046285,1.4501725380671542,-0.2558151424736659
1567977345.1460934,1.4475318917004931,-0.25599079796975177
1567977345.2463498,1.4450692384269381,-0.25613163244264037
1567977345.347532,1.4429678952763951,-0.2562629739505633
1567977345.4463556,1.4410839937568114,-0.2563750455852589
1567977345.546179,1.4386325037297336,-0.25647552033297005
1567977345.6463354,1.4349911734443277,-0.25660626646774753
1567977345.7461293,1.4303507335472614,-0.25680047074963586
1567977345.8474917,1.4252135551055893,-0.2570479608774794
1567977345.9482253,1.4197571311919095,-0.2573219437277019
1567977346.0460649,1.4140140300919646,-0.25761295300309817
1567977346.1460316,1.4084154243027531,-0.25791925172842856
1567977346.2464285,1.4035696227123362,-0.2582178440371865
1567977346.346348,1.3997331134290998,-0.2584762867886754
1567977346.4462948,1.3966560901181673,-0.2586809006171147
1567977346.546078,1.39406535953438,-0.2588450085270311
1567977346.6464598,1.391826898969864,-0.25898318082483307
1567977346.7462392,1.389705576388911,-0.2591025653882739
1567977346.8462994,1.3872540102396496,-0.2592157025925914
1567977346.9461977,1.3840376654126685,-0.2593464527872187
1567977347.0462346,1.3799835793104203,-0.259517991177991
1567977347.1465108,1.3753097476769698,-0.25973420910344425
1567977347.246459,1.370191478096408,-0.25998348012389494
1567977347.346514,1.364803241929885,-0.2602564545015249
1567977347.446356,1.3594780166903297,-0.2605438270970728
1567977347.546394,1.354634674158428,-0.2608278391098491
1567977347.6464765,1.3505028276124627,-0.2610861507115505
1567977347.7463648,1.3470629576992743,-0.26130651586066866
1567977347.8465095,1.3442080257745652,-0.26148997558937204
1567977347.9460976,1.3417707525205047,-0.2616422386253565
1567977348.0476403,1.339485211759739,-0.26177222653223975
1567977348.145949,1.3370201551929362,-0.2618941220394806
1567977348.246267,1.3340744084200773,-0.2620255917230434
1567977348.3459144,1.330476218001733,-0.2621826982175959
1567977348.446341,1.3262841671308507,-0.26237460170657423
1567977348.5462751,1.3215923377713574,-0.2625981777530213
1567977348.646231,1.316576577226522,-0.2628484086521943
1567977348.7460096,1.3115297266021009,-0.26311591588125216
1567977348.8462021,1.3067398967597703,-0.26338508124788795
1567977348.9476566,1.3024419455001461,-0.2636405388394789
1567977349.0463357,1.2987474434307145,-0.26386976290665887
1567977349.1463673,1.2956143904395119,-0.26406680301702856
1567977349.2462637,1.292896130245269,-0.2642338991765594
1567977349.3462176,1.2904337725058446,-0.26437887305358565
1567977349.4463208,1.2879409882239679,-0.2645101987996883
1567977349.5462186,1.2851737885127612,-0.2646431472947217
1567977349.6463888,1.2819287844672984,-0.2647907312793194
1567977349.7460778,1.2781405210820218,-0.2649637981617441
