time,latitude,longitude,altitude,track,speed,err,err_latitude,err_longitude,err_track,err_speed,err_climb
1567977304.8311477,44.39291531929369,8.944317217952381,0.0,4.3362872852747465,2.4155539769524497,0.0,0.0,0.0,0.0,0.0,0.0
1567977304.9312239,44.39291451958263,8.944314395128151,0.0,4.335920185353281,2.417309378120893,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.0312345,44.39291371901185,8.944311572377817,0.0,4.335532812015636,2.41928621309466,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.131172,44.392912917562185,8.944308749881104,0.0,4.3351054541599385,2.4212094650037725,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.231286,44.39291211318618,8.944305920844213,0.0,4.334619822223001,2.422790966263452,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.331156,44.392911309305255,8.944303097754705,0.0,4.334086866320508,2.4238353624801805,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.4312038,44.392910502631345,8.944300269371686,0.0,4.3335284853692215,2.424314714504532,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.5312238,44.39290969497219,8.944297442135905,0.0,4.332972813717108,2.4243053255323117,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.6311922,44.39290888667902,8.944294617190387,0.0,4.332432834403811,2.4239597564056834,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.731237,44.39290807683838,8.944291791149372,0.0,4.331924715651088,2.423513940768129,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.8312192,44.39290726664485,8.94428896783779,0.0,4.331467851873644,2.423249311921964,0.0,0.0,0.0,0.0,0.0,0.0
1567977305.9311366,44.39290645612732,8.94428614692165,0.0,4.3310617747311735,2.423383152090163,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.03111,44.39290564423889,8.94428332440749,0.0,4.33068906481282,2.4240140280343714,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.1311846,44.39290483049614,8.944280498447037,0.0,4.330324357186903,2.425110485006963,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.231114,44.39290401676153,8.944277675515487,0.0,4.3299514396290775,2.426551510052831,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.3312883,44.392903199741184,8.944274844335213,0.0,4.329552880173699,2.4281436258942493,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.4313452,44.392902382310254,8.944272015154782,0.0,4.329111546374113,2.429621105020939,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.531337,44.39290156402785,8.94426918682725,0.0,4.328621445381632,2.430749506846907,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.6311615,44.39290074578665,8.94426636279386,0.0,4.328093710969341,2.4313884032746533,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.7311375,44.392899925079,8.944263534635255,0.0,4.327546887602647,2.4315185491437785,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.8313258,44.39289910155138,8.944260701219472,0.0,4.327001307951699,2.431219270315151,0.0,0.0,0.0,0.0,0.0,0.0
1567977306.9311867,44.39289827977329,8.944257878176918,0.0,4.32647584479335,2.430656848645216,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.0313678,44.392897454525205,8.944255047351822,0.0,4.325984852967199,2.4300599623043597,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.1311076,44.39289663213312,8.94425223010235,0.0,4.325540481099264,2.429671719121368,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.23117,44.3928958062913,8.944249404461392,0.0,4.3251368313672,2.4296624258846746,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.331251,44.392894979433336,8.944246578496628,0.0,4.324758515689243,2.4301009628528645,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.4311018,44.39289415350272,8.94424375870691,0.0,4.324388172014718,2.430946898020327,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.531147,44.39289332486422,8.944240932700772,0.0,4.32400537334334,2.432074015247646,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.6310997,44.39289249579355,8.94423810841113,0.0,4.3235950506405025,2.43327981215245,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.7311568,44.392891664599134,8.944235280358095,0.0,4.323142792298205,2.4343357103746492,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.831348,44.39289083102247,8.944232448023463,0.0,4.322649048192147,2.43504821055514,0.0,0.0,0.0,0.0,0.0,0.0
1567977307.931278,44.39288999842369,8.944229623111928,0.0,4.322125561971292,2.4353098102226287,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.0312073,44.392889164742215,8.94422679880125,0.0,4.321586623287548,2.4351142014527114,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.131259,44.39288832908283,8.94422397210907,0.0,4.321052113572918,2.434553061720479,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.2311246,44.3928874941413,8.944221152045495,0.0,4.320539948598519,2.433795191675625,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.331113,44.392886657426594,8.94421832996254,0.0,4.320061953017813,2.433055172505913,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.4312594,44.392885818686075,8.944215504706941,0.0,4.319624912177897,2.4325345403111354,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.5312283,44.39288498069717,8.944212685327395,0.0,4.31922238957441,2.432371378741022,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.6312337,44.3928841415974,8.944209865333164,0.0,4.318839566265389,2.432613474178123,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.731225,44.39288330170273,8.944207045691012,0.0,4.318460833175106,2.4332087770926893,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.8312204,44.39288246075069,8.944204225562506,0.0,4.318067246023144,2.434023237723501,0.0,0.0,0.0,0.0,0.0,0.0
1567977308.9311762,44.392881619022496,8.944201406068998,0.0,4.317644786741827,2.4348624249578834,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.0311606,44.39288077590181,8.944198585415245,0.0,4.3171848371248025,2.4355231737086975,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.131157,44.39287993153953,8.944195764407931,0.0,4.3166888782791,2.4358482704305895,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.2313025,44.39287908484763,8.94419293966886,0.0,4.316167427730594,2.4357560843782196,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.3312132,44.39287823917817,8.944190122519178,0.0,4.315635961408585,2.4352588133047592,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.431217,44.39287739187941,8.944187304127711,0.0,4.315111501591225,2.434455807521713,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.5312743,44.392876543394294,8.944184485854889,0.0,4.314609617915284,2.433513918995674,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.6311562,44.392875695734524,8.944181674148712,0.0,4.31414186314975,2.4326286915605047,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.7312737,44.39287484543581,8.944178857240829,0.0,4.313708913245495,2.431969104748101,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.831237,44.39287399577778,8.944176045739152,0.0,4.313305798700203,2.431647120507449,0.0,0.0,0.0,0.0,0.0,0.0
1567977309.9311416,44.39287314587125,8.944173236510014,0.0,4.312917679404592,2.4316861914503076,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.0313556,44.39287229248164,8.944170418816674,0.0,4.3125289462637415,2.432026123513274,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.131246,44.39287144090307,8.944167610201948,0.0,4.312124719102984,2.4325267875230927,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.2313392,44.39287058657865,8.944164795810426,0.0,4.311691256847327,2.433011587170739,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.331236,44.39286973288826,8.9441619870314,0.0,4.311224176076124,2.43330234322978,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.431186,44.39286887772432,8.94415917718029,0.0,4.310726198524648,2.4332659196155877,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.5311944,44.39286802111506,8.944156366565764,0.0,4.310206314322553,2.4328475040137887,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.6312501,44.39286716325635,8.944153555939579,0.0,4.309681044162886,2.432071349178186,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.7313433,44.39286630434364,8.94415074593014,0.0,4.309164751187268,2.431043696775945,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.8311207,44.39286544750783,8.944147946636258,0.0,4.308672669566379,2.429928786829493,0.0,0.0,0.0,0.0,0.0,0.0
1567977310.9313257,44.39286458641786,8.944145137160335,0.0,4.308210066277738,2.4288912362787016,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.0313122,44.39286372663517,8.944142335414021,0.0,4.307779761850426,2.4280855703673154,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.1314747,44.39286286472522,8.94413952997748,0.0,4.307374182599876,2.42759592707923,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.231648,44.39286200203479,8.944136725102155,0.0,4.306978538307973,2.4274264484048675,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.331353,44.392861142603586,8.944133933866668,0.0,4.306580620397302,2.4275060908657218,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.4312248,44.39286028086783,8.944131138272047,0.0,4.306164272400901,2.4276990808815193,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.5312247,44.392859417106564,8.944128339416928,0.0,4.305721827577386,2.4278427143056622,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.6313274,44.392858551521975,8.94412553819009,0.0,4.305247572482685,2.4277819032079795,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.731226,44.392857686806124,8.944122743526405,0.0,4.3047468721103925,2.42740861057776,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.831197,44.39285682063299,8.944119948067796,0.0,4.304230023210664,2.426684624269606,0.0,0.0,0.0,0.0,0.0,0.0
1567977311.9312086,44.39285595338231,8.944117153123267,0.0,4.303709123961514,2.4256510766702584,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.0312517,44.392855085232085,8.944114359241432,0.0,4.303198902272552,2.424417215826242,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.131142,44.392854217862684,8.944111571682985,0.0,4.302712610185747,2.423131152692553,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.2311206,44.39285334922367,8.94410878365138,0.0,4.3022551934279,2.4219449379360865,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.3311372,44.39285247975208,8.944105996335201,0.0,4.301824170053923,2.4209833904718123,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.431112,44.39285161009896,8.944103211638506,0.0,4.301412648323863,2.420311039276808,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.5312765,44.39285073817141,8.94410042275491,0.0,4.301009855140473,2.4199240429408904,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.6312532,44.39284986717182,8.944097639912714,0.0,4.3006015443576935,2.4197426591200735,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.7312415,44.39284899529124,8.94409485741816,0.0,4.3001746924967215,2.419636043369828,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.83129,44.39284812205762,8.944092073941766,0.0,4.299721743100852,2.419454132427551,0.0,0.0,0.0,0.0,0.0,0.0
1567977312.931158,44.39284724957394,8.944089296386128,0.0,4.299241965366644,2.4190649583377133,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.031249,44.39284637435365,8.944086513843718,0.0,4.29873845320388,2.418381101540166,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.1311574,44.39284550002168,8.944083737977959,0.0,4.298221987125302,2.4173795341669986,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.231216,44.39284462375871,8.94408095988648,0.0,4.29770485909137,2.4161064996671295,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.3311853,44.3928437477464,8.944078186440915,0.0,4.297201332575309,2.414673846344865,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.4313457,44.39284286960723,8.94407540998065,0.0,4.296718112742635,2.413216715920477,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.5311606,44.39284199406904,8.944072645261159,0.0,4.296261913746934,2.4118788691129613,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.631145,44.39284111661314,8.944069877812643,0.0,4.295830212497705,2.410756203690715,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.7312033,44.3928402382947,8.944067109797746,0.0,4.295744937777094,2.40990131549845,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.831335,44.3928393591113,8.94406434088803,0.0,4.295161343516057,2.4092883131313485,0.0,0.0,0.0,0.0,0.0,0.0
1567977313.9311965,44.39283848119846,8.944061580866553,0.0,4.2945989928712685,2.4088419088826334,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.031329,44.39283760009052,8.944058814428436,0.0,4.294144225075797,2.4084336732434157,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.1311448,44.39283672103505,8.944056057827877,0.0,4.293680432304978,2.407934050097245,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.2312324,44.39283583886137,8.944053294990926,0.0,4.293191557374094,2.407176322852437,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.3312898,44.39283495635077,8.944050535452345,0.0,4.292470266371696,2.4050056035217784,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.4311898,44.392834074633356,8.944047783307571,0.0,4.291961139905659,2.403253423527431,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.531322,44.3928331906215,8.944045027103453,0.0,4.29157887681054,2.401798997519615,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.6311722,44.39283230885218,8.944042280867636,0.0,4.291137484645141,2.400290722427119,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.7312677,44.392831424532446,8.944039530090729,0.0,4.290668616237717,2.3989338092802153,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.8312743,44.39283054055148,8.944036783777177,0.0,4.290214681419,2.3977815508675895,0.0,0.0,0.0,0.0,0.0,0.0
1567977314.9311864,44.3928296568908,8.944034041305589,0.0,4.28991731814777,2.397558780471888,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.0311294,44.39282877241604,8.944031298533961,0.0,4.28955640344941,2.397448653046829,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.1311388,44.392827886610064,8.944028554812569,0.0,4.28905679876412,2.3969847735517447,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.2311506,44.3928269999671,8.94402581228202,0.0,4.288546389797711,2.3963700356297437,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.3312056,44.3928261122282,8.944023069976895,0.0,4.2880678217490775,2.3955843787993403,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.4311588,44.39282522479287,8.944020332088286,0.0,4.2875887390797,2.3945479746682934,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.531197,44.39282433609786,8.944017594133172,0.0,4.287003424803693,2.3927779810374856,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.6312172,44.39282344712489,8.944014859706948,0.0,4.286408592714196,2.390580097317835,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.7312868,44.39282255743206,8.944012127054549,0.0,4.285917393554207,2.388485093686985,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.8313506,44.39282166764535,8.944009397445212,0.0,4.285475640406522,2.3865424662350656,0.0,0.0,0.0,0.0,0.0,0.0
1567977315.9311097,44.392820780400704,8.944006678840001,0.0,4.2850225200180745,2.384730606681622,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.031112,44.39281989073774,8.944003956141355,0.0,4.284559674082725,2.3830966455339553,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.131242,44.392818999598994,8.94400123207805,0.0,4.284162686680991,2.3819847894701427,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.2311163,44.39281811033233,8.943998516414164,0.0,4.283805019273718,2.3813563060235743,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.3313525,44.392817217321095,8.943995792063403,0.0,4.28338616705839,2.3807882167641767,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.431195,44.392816327176284,8.943993079704732,0.0,4.282904258819947,2.3800807663519383,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.5312483,44.39281543448756,8.943990363130839,0.0,4.282409018775496,2.379212391241099,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.6311727,44.3928145423525,8.943987651764292,0.0,4.281921160587224,2.3781520826202236,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.731176,44.392813649013135,8.943984940339792,0.0,4.281392925209552,2.3766597457476997,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.8311794,44.3928127552601,8.943982231606519,0.0,4.2808186829805805,2.3746538979806235,0.0,0.0,0.0,0.0,0.0,0.0
1567977316.9311724,44.392811861297446,8.943979526294596,0.0,4.280266829960169,2.372398556094644,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.0311782,44.392810967053876,8.943976823858662,0.0,4.279771646184123,2.3701565363729125,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.131126,44.39281007323085,8.943974126078821,0.0,4.279306533034752,2.3680230536789106,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.2313569,44.39280917675939,8.943971423600061,0.0,4.278840850988805,2.3660271064805705,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.331128,44.39280828421667,8.94396873617861,0.0,4.278400189989441,2.3643461197846434,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.4312458,44.39280738830748,8.943966041595257,0.0,4.278000093771794,2.363098086729891,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.5311315,44.39280649412933,8.943963355002245,0.0,4.277601136076141,2.362155014890083,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.6312356,44.39280559753115,8.943960664084724,0.0,4.277159074491156,2.3612693653234222,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.731189,44.3928047017494,8.943957978863816,0.0,4.276679622458859,2.3602921919102826,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.8312187,44.39280380474342,8.943955293399805,0.0,4.276187478169168,2.359157843602526,0.0,0.0,0.0,0.0,0.0,0.0
1567977317.9312692,44.39280290707188,8.943952609451324,0.0,4.275676949999662,2.357747327300559,0.0,0.0,0.0,0.0,0.0,0.0
1567977318.0312197,44.39280200989931,8.94394993068142,0.0,4.275131666543562,2.355922621973677,0.0,0.0,0.0,0.0,0.0,0.0
1567977318.1311102,44.39280111297063,8.943947256512198,0.0,4.27457046022802,2.353721642857076,0.0,0.0,0.0,0.0,0.0,0.0
1567977318.2314105,44.392800212180525,8.943944574694115,0.0,4.274032555204203,2.35132433408676,0.0,0.0,0.0,0.0,0.0,0.0
1567977318.331164,44.392799316222664,8.943941910862849,0.0,4.273532177633712,2.348931353925086,0.0,0.0,0.0,0.0,0.0,0.0
1567977318.4311109,44.39279841848919,8.943939245145081,0.0,4.273050915467309,2.346618883997652,0.0,0.0,0.0,0.0,0.0,0.0
1567977318.5311477,44.39279751989507,8.943936580147314,0.0,4.272586198184889,2.34449751145435,0.0,0.0,0.0,0.0,0.0,0.0
1567977318.6311405,44.392796621585106,8.943933919115441,0.0,4.272149208706054,2.3427022984795602,0.0,0.0,0.0,0.0,0.0,0.0
